date,agricultura,petroleo_minas,manufactura,construccion,comercio,servicios,impuestos_netos,imaec_total,imaec_petrolero,imaec_no_petrolero,imaec_vulnerable,homicidios,population_reference,homicidios_100k_mensual,homicidios_100k_anualizado,source_quality,curfew_days,curfew_intensity,dlog_imaec_no_petrolero,dlog_imaec_petrolero,dlog_imaec_total,dlog_imaec_vulnerable,dlog_no_petrolero_l1,dlog_vulnerable_l1,dlog_petrolero_l1,homicidios_100k_anualizado_l1,homicidios_100k_anualizado_l2,curfew_intensity_l1,month,trend,season_sin,season_cos
2024-09-01,114.2901620480759,103.6020063934489,100.3894940191438,69.95514132986632,106.8434457986627,108.5637904013755,98.18821704915186,104.4985907968895,86.65156062653531,106.5637946529461,96.43796788726208,630,18103660,3.4799593010474124,41.75951161256895,serie_mensual_armonizada_publica,0,0,-0.2367161162326603,-2.784278062441725,0.015578466401677815,-0.5492467236974719,0.24222823692570117,-0.3338249057724063,0.35439358982714,41.096662221893254,47.52630131144752,0,9,33,-1,-1.836909530733566e-16
2024-10-01,116.6286842993652,99.1382653182876,100.0312045555705,69.71700328321997,109.1646829245718,110.1162645542889,94.4585298514975,105.0288614435009,87.37518359266907,107.3861735454826,97.2572888294128,650,18103660,3.590434199493362,43.08521039392034,serie_mensual_armonizada_publica,0,0,0.7687619209653995,0.831627506314625,0.5061597161216014,0.8459947266115542,-0.2367161162326603,-0.5492467236974719,-2.784278062441725,41.75951161256895,41.096662221893254,0,10,34,-0.8660254037844386,0.5000000000000001
2024-11-01,124.4787605867897,95.7866146573628,108.9312587613098,69.98569374090158,115.7495843368854,108.7001366029259,95.64400590584762,106.954243040916,87.77691071269761,109.5149880498961,100.84166836050568,680,18103660,3.7561465471622864,45.07375856594744,serie_mensual_armonizada_publica,0,0,1.9629981208185043,0.45871883640318245,1.8165924590375582,3.619171772032992,0.7687619209653995,0.8459947266115542,0.831627506314625,43.08521039392034,41.75951161256895,0,11,35,-0.5000000000000004,0.8660254037844384
2024-12-01,118.4587189177115,100.468465357764,102.2572225669077,72.49889123343283,113.4297095222974,107.0298664253923,88.11976467942382,104.6128432026964,88.10539359504199,107.2904597352302,98.80392243700756,700,18103660,3.866621445608236,46.399457347298835,serie_mensual_armonizada_publica,0,0,-2.0521683440811067,0.37352622318467255,-2.2134779810220273,-2.041434206782622,1.9629981208185043,3.619171772032992,0.45871883640318245,45.07375856594744,43.08521039392034,0,12,36,-2.4492127076447545e-16,1
2025-01-01,137.7380837191249,106.2725954144871,108.0859318305444,78.55700112497037,114.9442945349279,110.4297023614051,100.5007704817471,110.4255345160663,89.6409389172659,113.0259444682448,103.00423246296194,781,18103660,4.314044784314332,51.76853741177198,serie_mensual_armonizada_publica,0,0,5.207765580616108,1.7278370837884083,5.407506994769307,4.1632774513608695,-2.0521683440811067,-2.041434206782622,0.37352622318467255,46.399457347298835,45.07375856594744,0,1,37,0.49999999999999994,0.8660254037844387
2025-02-01,126.0054421504853,93.45492121474015,107.4200658985014,75.82936290782905,116.0999239099836,111.6344498411741,102.2922195901295,108.9365924100985,80.35817088740913,112.0262261044405,102.74595063937204,736,18103660,4.065476262810946,48.785715153731346,serie_mensual_armonizada_publica,0,0,-0.8884383892756809,-10.931834498221704,-1.3575406050213346,-0.251063649484351,5.207765580616108,4.1632774513608695,1.7278370837884083,51.76853741177198,46.399457347298835,0,2,38,0.8660254037844386,0.5000000000000001
2025-03-01,126.0865364823349,100.5132396148419,110.3089043195281,79.06197361614115,116.7745082211267,110.6757249931696,101.3954289845642,109.7191644131051,86.64506625046165,112.4052913201237,104.20527778749135,844,18103660,4.662040714419073,55.94448857302888,serie_mensual_armonizada_publica,0,0,0.3378006623047547,7.5326297504510364,0.715805845510431,1.4103335824350083,-0.8884383892756809,-0.251063649484351,-10.931834498221704,48.785715153731346,51.76853741177198,0,3,39,1,6.123031769111886e-17
2025-04-01,120.0583002860161,100.4546897359707,109.4266991075433,71.38461926679791,115.7583098525022,111.7331296114155,101.1219168773396,108.9036311292726,87.1567392769727,111.4085891840265,102.07568945956471,723,18103660,3.9936675788210785,47.92401094585294,serie_mensual_armonizada_publica,0,0,-0.8906585441867065,0.588802289153989,-0.7460677324493403,-2.0648186964486115,0.3378006623047547,1.4103335824350083,7.5326297504510364,55.94448857302888,48.785715153731346,0,4,40,0.8660254037844387,-0.4999999999999998
2025-05-01,123.6179812570283,103.7992069038937,107.3432698494924,72.44851786213897,114.1346462904029,111.8314550935444,97.82662467527548,108.8288676814046,87.70509102792663,111.5693499941288,101.43947227389468,980,18103660,5.41327002385153,64.95924028621836,serie_mensual_armonizada_publica,0,0,0.14419438851156485,0.627184957972915,-0.06867459034802792,-0.6252303295694261,-0.8906585441867065,-2.0648186964486115,0.588802289153989,47.92401094585294,55.94448857302888,0,5,41,0.49999999999999994,-0.8660254037844387
2025-06-01,123.9258083838402,99.88600691552608,103.4030398652651,72.41019369692695,108.7716631333979,112.2971082015356,92.18637733845172,107.022354212345,83.93743189222097,110.3227508641037,99.2205012242814,555,18103660,3.0656784318751016,36.78814118250122,serie_mensual_armonizada_publica,0,0,-1.1236202106069015,-4.390828531023772,-1.6738896668702097,-2.2117629822337115,0.14419438851156485,-0.6252303295694261,0.627184957972915,64.95924028621836,47.92401094585294,0,6,42,1.2246063538223773e-16,-1
2025-07-01,124.0357617936696,51.34970215521233,107.8608498960004,72.33378697339546,113.6140117162875,111.9760001919296,97.83375423375035,104.608811327484,30.7561690342318,112.300435501424,101.44616219440324,649,18103660,3.5849104545710646,43.01892545485278,serie_mensual_armonizada_publica,0,0,1.7767571264348803,-100.39810697418714,-2.280994411854831,2.218357752266087,-1.1236202106069015,-2.2117629822337115,-4.390828531023772,36.78814118250122,64.95924028621836,0,7,43,-0.4999999999999997,-0.8660254037844388
2025-08-01,121.6483790082254,100.5032455506097,107.5860082673041,72.03559465199228,115.3266926326462,112.1427205994878,101.281291502988,108.9655429313899,87.23036072093167,111.4600596443199,101.7727540378576,760,18103660,4.198046140946085,50.37655369135302,serie_mensual_armonizada_publica,0,0,-0.7511422495046993,104.24618505911845,4.080392596176985,0.32141902011719736,1.7767571264348803,2.218357752266087,-100.39810697418714,43.01892545485278,36.78814118250122,0,8,44,-0.8660254037844384,-0.5000000000000004
2025-09-01,115.2401109826183,101.0399750083802,109.9299141687718,71.98539816989062,114.4734487534113,113.094474813856,100.8871240954108,109.0295518855774,86.76036224056607,111.620192777174,102.37080897648244,780,18103660,4.308521039392034,51.702252472704416,serie_mensual_armonizada_publica,0,0,0.14356551834611153,-0.5402582569394632,0.058725134233661436,0.5859177146968264,-0.7511422495046993,0.32141902011719736,104.24618505911845,50.37655369135302,43.01892545485278,0,9,45,-1,-1.836909530733566e-16
2025-10-01,122.7690932011708,106.4351849091741,111.1895019733708,71.62338126848198,117.9412030637756,112.2070021635748,103.0590324454385,110.5292890959578,90.6128296604614,112.8143475284729,103.2402721173008,790,18103660,4.36375848861501,52.36510186338012,serie_mensual_armonizada_publica,0,0,1.064155293347735,4.344594960244308,1.3661581828071867,0.8457407244277348,0.14356551834611153,0.5859177146968264,-0.5402582569394632,51.702252472704416,50.37655369135302,0,10,46,-0.8660254037844386,0.5000000000000001
2025-11-01,130.9404472205762,94.23379550673197,112.6917859390988,71.6587828559975,121.3282569991392,112.5365616085762,105.2029754487505,111.2004291728399,87.24393353725905,113.7546959711155,104.55384685070294,800,18103660,4.418995937837984,53.02795125405581,serie_mensual_armonizada_publica,0,0,0.8300814864690587,-3.7887781748551674,0.6053695749399068,1.2643208940365191,1.064155293347735,0.8457407244277348,4.344594960244308,52.36510186338012,51.702252472704416,0,11,47,-0.5000000000000004,0.8660254037844384
2025-12-01,123.374582744317,103.4203678048433,109.9366186634963,70.68933738936029,116.4942682777311,114.6470003005458,99.571511638869,110.6770199464559,89.59256838671263,113.4160928615419,102.94180615778338,818,18103660,4.518423346439339,54.22108015727207,serie_mensual_armonizada_publica,0,0,-0.2981046657161812,2.65643454220994,-0.4718011671482003,-1.5538379757277454,0.8300814864690587,1.2643208940365191,-3.7887781748551674,53.02795125405581,52.36510186338012,0,12,48,-2.4492127076447545e-16,1
2026-01-01,127.872044836663,112.308564439206,116.7555611939271,81.077362776445,119.7407283418275,113.8315416120705,99.9877299491062,113.3694746333394,90.46209960180995,116.5867257096478,107.85129848106752,747,18103660,4.1262374569562175,49.514849483474606,serie_mensual_armonizada_publica,0,0,2.7572129165576165,0.9658599630613551,2.403594232431505,4.658957265337449,-0.2981046657161812,-1.5538379757277454,2.65643454220994,54.22108015727207,53.02795125405581,0,1,49,0.49999999999999994,0.8660254037844387
2026-02-01,124.7472977644571,99.6265803204048,111.8434734728545,79.45341763434499,117.8782451885263,114.3080174510973,104.0654225820599,111.6712051633955,79.92037012379005,115.0914953292773,105.87078843670577,677,18103660,3.739575312395394,44.87490374874473,serie_mensual_armonizada_publica,0,0,-1.290799915881724,-12.39002085509009,-1.5093286344521673,-1.8534038914268969,2.7572129165576165,4.658957265337449,0.9658599630613551,49.514849483474606,54.22108015727207,0,2,50,0.8660254037844386,0.5000000000000001
2026-03-01,121.9689785258313,107.7151339166367,111.7321682971729,79.68123118501016,117.4886496877238,113.3531019775179,102.376307699796,111.4488219001155,85.10776654637601,114.5421108894754,105.5637877868562,433,18103660,2.391781551354809,28.701378616257703,serie_mensual_armonizada_publica,16,0.04516129032258064,-0.4784887517419456,6.28875296716167,-0.19933964677738558,-0.2903979766035292,-1.290799915881724,-1.8534038914268969,-12.39002085509009,44.87490374874473,49.514849483474606,0,3,51,1,6.123031769111886e-17
